4	121	0
676	576	0
121	784	0
49	576	0
100	729	0
676	1225	0
441	1089	0
625	400	0
625	64	0
4	49	0
49	121	0
784	49	0
3025	64	0
841	81	0
36	1	0
100	4	0
0	1	0
729	4	0
484	144	0
1	324	0
16	484	0
16	529	0
121	49	0
324	0	0
9	144	0
9	729	0
1089	676	0
3481	169	0
1521	169	0
225	441	0
289	441	0
196	441	0
25	900	0
81	1521	0
1764	441	0
1521	36	0
256	196	0
16	144	0
225	225	0
4	49	0
361	144	0
676	324	0
576	36	0
25	49	0
289	576	0
25	529	1
16	144	1
0	484	1
144	1089	1
1024	625	1
2704	400	1
4096	676	1
3136	289	1
729	25	1
16	289	1
81	64	1
441	0	1
100	0	1
196	64	1
289	400	1
1	324	1
1	81	1
900	100	1
1600	169	1
484	4	1
25	4	1
841	625	1
1156	1024	1
961	225	1
529	49	1
4	144	1
100	289	1
49	196	1
784	81	1
1764	100	1
2304	0	1
121	121	1
900	16	1
625	400	1
49	144	1
441	0	1
1600	16	1
361	0	1
484	196	1
1024	676	1
484	484	1
1225	144	1
1521	225	1
9	676	1
169	961	1
169	289	1
1521	9	1
625	25	1
4	25	1
576	4	1
2401	4	1
1296	9	1
361	25	1
324	16	1
0	9	1
676	25	1
81	25	1
81	1	1
0	9	1
169	256	1
2401	784	1
2401	1225	1
484	841	1
196	144	1
1024	0	1
961	4	1
25	225	1
324	361	1
1	144	1
361	196	1
400	529	1
256	625	1
25	144	1
196	1	1
64	9	1
841	4	1
2500	0	1
529	196	1
81	400	1
100	4	1
400	36	1
961	9	1
100	64	1
361	144	1
484	361	1
169	961	1
324	1444	1
324	1089	1
0	1024	1
1	841	1
576	144	1
676	4	1
100	0	1
256	25	1
2025	16	1
324	81	1
900	400	1
3721	196	1
5184	36	1
2916	25	1
1849	289	1
1936	484	1
324	36	1
529	9	1
729	256	1
289	441	1
2209	256	1
576	225	1
49	256	1
64	36	1
625	9	1
3136	1	1
289	4	1
784	0	1
400	9	1
576	64	1
5476	0	1
5476	16	1
36	25	1
1156	289	1
400	324	1
121	196	1
324	400	1
36	400	1
1296	1	1
289	25	1
225	289	1
400	676	1
121	225	1
49	81	1
4	256	1
81	196	1
324	121	1
289	441	1
529	576	1
1369	121	1
1296	36	1
81	196	1
1	169	1
529	25	1
729	144	1
225	900	1
784	1369	1
1225	441	1
9	16	1
900	1	1
400	0	1
144	1	1
1681	144	1
1369	576	1
400	484	1
1849	169	1
0	64	1
289	9	1
729	1	1
3721	0	1
5041	36	1
8100	64	1
7225	100	1
1369	225	1
100	225	1
289	9	1
9	36	1
729	36	1
400	289	1
25	25	1
1296	16	1
4225	81	1
1369	529	1
0	400	1
9	324	1
36	484	1
2025	225	1
4096	64	1
676	100	1
64	225	1
100	100	1
2025	0	1
1764	9	1
1225	81	1
2025	1	1
841	1	1
225	64	1
961	225	1
0	100	1
676	64	1
841	169	1
1225	64	1
400	4	1
1156	225	1
3025	729	1
121	289	1
289	100	1
49	576	1
121	1296	1
1369	841	1
4489	625	1
2500	841	1
1849	625	1
3136	100	1
1764	1	1
225	0	1
484	4	1
900	144	1
1	121	1
529	4	1
169	1	1
529	4	1
2025	4	1
529	289	1
676	625	1
1444	576	1
484	676	1
961	676	1
2809	324	1
676	49	1
784	25	1
1681	1	1
529	0	1
121	441	1
81	1600	1
1849	841	1
2209	81	1
289	36	1
16	64	1
441	0	1
441	36	1
1	9	1
4	169	1
484	64	1
100	0	1
4	64	1
324	144	1
784	16	1
4	49	1
196	256	1
441	196	1
1089	144	1
0	289	1
256	196	1
100	25	1
324	81	1
529	361	1
16	169	1
64	0	1
1	4	1
1	256	1
841	196	1
1681	0	1
400	0	1
625	169	1
3136	324	1
3844	361	1
1521	1089	1
225	1369	1
64	361	1
9	9	1
144	0	1
36	16	1
841	144	1
1444	16	1
1089	169	1
1089	625	1
1225	729	1
196	729	1
25	676	1
144	196	1
1444	16	1
1024	529	1
81	3844	1
169	6889	1
841	5929	1
1156	6241	1
961	7056	1
441	3969	1
100	1444	1
49	400	1
81	16	1
289	64	1
841	121	1
225	36	1
400	1	1
784	1	1
484	1	1
1225	25	1
2401	289	1
2209	529	1
1024	169	1
729	25	1
1225	100	1
676	225	1
324	36	1
900	1	1
1521	0	1
289	361	1
289	1521	1
484	576	1
25	196	1
100	1681	1
256	2304	1
4	1681	1
25	841	1
121	100	1
196	9	1
1936	121	1
2500	676	1
1849	900	1
1225	144	1
289	64	1
4	121	1
64	1	1
25	1	1
169	16	1
25	4	1
81	49	1
529	121	1
25	49	1
1225	49	1
1024	144	1
225	81	1
900	9	1
256	49	1
529	81	1
1936	0	1
1849	1	1
961	121	1
676	144	1
100	121	1
441	324	1
1600	676	1
841	729	1
49	625	1
9	1156	1
576	1600	1
2704	841	1
1849	225	1
576	196	1
676	100	1
169	16	1
225	100	1
361	0	1
100	225	1
529	529	1
0	961	1
49	1444	1
196	1369	1
1024	784	1
1225	529	1
1156	484	1
1089	441	1
49	576	1
100	729	1
256	361	1
1444	0	1
121	100	1
676	4	1
256	1	1
196	0	1
144	0	1
0	81	1
16	256	1
16	400	1
289	484	1
25	400	1
144	256	1
400	196	1
256	289	1
256	289	1
676	36	1
400	0	1
64	9	1
196	16	1
529	169	1
1	36	1
324	9	1
49	0	1
961	16	1
400	100	1
625	676	1
1936	576	1
1936	484	1
576	1089	1
1	1024	1
121	289	1
225	196	1
289	324	1
0	100	1
256	1	1
9	49	1
1	169	1
1024	81	1
2116	121	1
484	400	1
16	289	1
100	64	1
361	144	1
900	676	1
2704	841	1
3249	400	1
841	169	1
9	289	1
121	256	1
1	16	1
25	16	1
49	121	1
64	49	1
4	1	1
81	4	1
25	64	1
784	81	1
900	144	1
9	256	1
1089	196	1
676	100	1
169	64	1
0	100	1
625	25	1
1225	1	1
625	81	1
729	361	1
1089	225	1
49	64	1
529	169	1
225	576	1
36	625	1
9	484	1
121	196	1
484	16	1
1521	36	1
16	64	1
1296	1	1
784	1	1
169	36	1
441	324	1
81	400	1
0	36	1
289	1	1
196	36	1
1225	256	1
7225	169	1
7744	196	1
5184	361	1
2601	81	1
729	9	1
121	0	1
9	289	1
576	784	1
2209	576	1
961	400	1
0	529	1
121	225	1
36	16	1
36	36	1
1089	81	1
2500	49	1
961	81	1
64	169	1
676	196	1
1521	64	1
36	16	1
625	64	1
1089	36	1
2601	4	1
1764	81	1
36	361	1
1849	400	1
2601	289	1
1764	441	1
676	576	1
256	484	1
0	484	1
100	400	1
81	100	1
784	1	1
25	9	1
400	36	1
576	100	1
729	49	1
625	81	1
16	121	1
1764	49	1
1225	49	1
9	196	1
64	256	1
900	81	1
361	36	1
49	144	1
0	144	1
625	49	1
841	25	1
256	121	1
196	121	1
196	25	1
1	81	1
4	256	1
64	100	1
121	0	1
9	4	1
1	100	1
441	144	1
961	169	1
961	324	1
2209	361	1
2704	225	1
1089	576	1
196	961	1
196	441	1
529	64	1
576	49	1
289	81	1
9	4	1
361	16	1
400	0	1
625	100	1
4356	289	1
2601	361	1
256	529	1
16	441	1
9	225	1
900	225	1
1444	289	1
324	121	1
196	64	1
1225	256	1
361	441	1
676	100	1
1849	4	1
1089	0	1
676	16	1
676	9	1
324	36	1
361	25	1
1521	256	1
1225	169	1
121	196	1
2500	324	1
1369	169	1
289	49	1
961	144	1
1296	324	1
16	256	1
729	144	1
529	225	1
576	225	1
1369	64	1
1225	25	1
676	81	1
676	81	1
625	16	1
169	64	1
49	361	1
121	441	1
36	225	1
484	225	1
1024	169	1
0	36	1
784	0	1
324	16	1
0	100	1
729	196	1
3249	441	1
2304	676	1
1444	400	1
1024	81	1
361	49	1
25	81	1
9	16	1
1	1	1
49	25	1
1	324	1
361	256	1
16	4	1
441	4	1
121	121	1
441	144	1
900	225	1
225	289	1
361	25	1
529	36	1
9	25	1
289	9	1
169	81	1
1444	64	1
576	121	1
225	196	1
49	81	1
900	36	1
1296	324	1
9	676	1
676	400	1
576	400	1
144	676	1
9	441	1
16	100	1
100	121	1
361	324	1
841	144	1
2025	16	1
2304	64	1
1764	25	1
2116	324	1
961	484	1
16	784	1
100	529	1
784	1	1
1225	169	1
1764	64	1
1521	4	1
400	144	1
100	484	1
1296	676	1
361	441	1
324	169	1
625	169	1
169	144	1
1	4	1
25	144	1
49	1	1
25	169	1
1089	169	1
1849	256	1
225	676	1
484	625	1
1600	256	1
3844	225	1
3721	441	1
361	289	1
1600	81	1
5776	64	1
4225	64	1
1369	81	1
25	256	1
961	441	1
529	256	1
1521	0	1
4096	100	1
64	49	1
2025	25	1
3721	36	1
3025	9	1
529	225	1
324	225	1
2916	144	1
3249	576	1
961	1089	1
169	625	1
169	225	1
49	196	1
25	196	1
289	81	1
1156	25	1
3481	100	1
5625	81	1
4096	0	1
1225	4	1
289	324	1
625	729	1
1225	841	1
324	1521	1
1	2304	1
16	841	1
144	256	1
784	3249	1
484	2916	1
0	1	1
9	1156	1
441	1156	1
100	900	1
196	900	1
225	529	1
36	324	1
324	0	1
1225	1369	1
784	1764	1
256	9	1
529	3969	1
841	12769	1
121	8836	1
0	1444	1
4	25	1
36	1296	1
324	2209	1
169	361	1
25	169	1
144	25	1
100	900	1
289	1764	1
1089	169	1
441	1089	1
289	5184	1
1369	7225	1
1600	3249	1
400	121	1
81	36	1
100	36	1
49	0	1
4	36	1
1	36	1
36	196	1
1	16	1
9	16	1
25	49	1
169	484	1
196	0	1
441	1600	1
1296	2116	1
1089	576	1
121	25	1
36	0	1
256	4	1
100	144	1
36	144	1
36	1	1
25	1	1
9	9	1
0	225	1
144	289	1
441	144	1
169	784	1
169	1849	1
1225	1600	1
1849	1444	1
676	1225	1
361	361	1
625	576	1
256	5184	1
4	5041	1
4	1156	1
49	9	1
9	529	1
324	676	1
49	2500	1
100	9216	1
64	12996	1
49	6889	1
324	729	1
576	169	1
256	729	1
225	0	1
529	841	1
361	484	1
81	144	1
169	2500	1
529	1849	1
169	64	1
9	2809	1
0	2601	1
64	144	1
0	676	1
64	1764	1
1	144	1
36	841	1
0	1444	1
81	361	1
1089	4	1
961	36	1
81	484	1
81	400	1
400	25	1
121	529	1
1	1024	1
100	1600	1
144	1296	1
49	729	1
289	324	1
36	1156	1
729	6400	1
361	4761	1
289	256	1
900	361	1
529	1849	1
9	1296	1
100	0	1
625	1089	1
121	2704	1
49	1156	1
25	1	1
400	49	1
49	16	1
9	49	1
81	4	1
100	36	1
25	25	1
49	9	1
81	1	1
225	729	1
144	2704	1
400	2809	1
1089	1024	1
784	0	1
196	441	1
225	196	1
256	144	1
1	729	1
1	400	1
289	225	1
676	729	1
100	2500	1
0	3600	1
9	2209	1
0	1296	1
4	1089	1
289	100	1
529	256	1
100	25	1
0	1	1
100	1024	1
676	2401	1
529	576	1
144	9	1
256	25	1
361	0	1
25	49	1
25	0	1
225	400	1
16	1225	1
144	625	1
4	25	2
676	961	2
400	1764	2
16	1764	2
100	900	2
400	784	2
196	1024	2
100	49	2
196	625	2
100	729	2
4	9	2
16	1225	2
784	1681	2
961	900	2
324	361	2
144	1	2
225	36	2
25	961	2
49	3136	2
1	1681	2
25	64	2
49	289	2
144	16	2
81	1849	2
484	1600	2
64	16	2
25	324	2
484	36	2
784	1936	2
441	2025	2
484	441	2
729	1	2
289	576	2
16	1156	2
49	289	2
144	81	2
4	256	2
0	961	2
81	3721	2
25	2116	2
49	16	2
0	441	2
256	576	2
121	784	2
1	361	2
121	16	2
625	196	2
441	256	2
121	4	2
256	36	2
441	0	2
121	0	2
36	16	2
361	1	2
576	9	2
25	225	2
9	841	2
144	144	2
324	4	2
1	576	2
1	3969	2
169	7056	2
49	13225	2
4	18225	2
289	8100	2
625	1369	2
121	225	2
1	0	2
169	144	2
289	529	2
25	289	2
4	4	2
144	100	2
196	1156	2
121	2809	2
256	2500	2
400	841	2
100	81	2
25	225	2
400	841	2
900	441	2
361	1	2
64	100	2
121	25	2
49	900	2
49	2809	2
25	1089	2
144	1156	2
225	3600	2
0	1296	2
4	16	2
64	9	2
81	225	2
64	484	2
576	576	2
1089	576	2
256	25	2
9	25	2
144	361	2
441	2601	2
225	4225	2
256	3481	2
576	1444	2
169	961	2
36	1296	2
9	484	2
729	81	2
256	961	2
49	676	2
16	144	2
121	64	2
36	1024	2
36	841	2
484	1	2
676	529	2
64	529	2
1	961	2
169	2209	2
121	144	2
4	3721	2
0	7744	2
361	2809	2
361	676	2
36	1600	2
144	4356	2
576	4489	2
289	1296	2
16	9	2
144	324	2
225	16	2
0	36	2
0	196	2
361	841	2
529	1	2
100	2304	2
169	3364	2
400	729	2
81	0	2
25	1	2
1	196	2
100	400	2
1	1225	2
0	1681	2
225	729	2
225	4	2
0	1369	2
9	1444	2
484	324	2
484	81	2
64	16	2
121	25	2
441	169	2
121	169	2
16	0	2
1	81	2
169	576	2
64	324	2
4	36	2
100	400	2
144	196	2
9	121	2
36	1156	2
676	729	2
900	144	2
289	2116	2
225	784	2
625	81	2
484	1156	2
196	1600	2
400	2116	2
400	2809	2
4	3364	2
256	4900	2
0	5929	2
100	4624	2
0	2304	2
4	256	2
324	4	2
729	0	2
625	196	2
1089	256	2
1156	361	2
196	2116	2
1	729	2
16	1	2
289	16	2
81	64	2
9	100	2
0	9	2
1	729	2
9	1089	2
16	64	2
289	900	2
121	2500	2
9	1369	2
9	81	2
441	1	2
324	16	2
9	289	2
196	676	2
900	576	2
400	529	2
16	961	2
144	900	2
196	400	2
1	9	2
36	121	2
225	100	2
576	9	2
144	169	2
121	64	2
289	1	2
9	25	2
144	16	2
9	49	2
49	529	2
0	361	2
9	361	2
121	2601	2
400	2916	2
121	3721	2
169	5476	2
729	4096	2
625	961	2
225	1	2
289	361	2
625	576	2
324	81	2
121	36	2
441	144	2
900	256	2
256	1	2
16	576	2
169	1089	2
361	144	2
81	100	2
25	196	2
225	324	2
169	400	2
1	400	2
0	576	2
225	729	2
196	256	2
25	16	2
196	1	2
400	49	2
9	576	2
16	1369	2
81	1764	2
289	2304	2
4	1681	2
0	289	2
196	289	2
100	2916	2
49	3249	2
16	289	2
100	289	2
25	1156	2
25	2025	2
36	2704	2
576	1156	2
225	4	2
9	169	2
225	169	2
676	169	2
196	100	2
81	16	2
529	169	2
576	324	2
64	841	2
64	1089	2
729	2209	2
729	2304	2
121	441	2
225	169	2
576	225	2
81	81	2
25	1296	2
4	1089	2
36	121	2
49	484	2
64	3249	2
81	2500	2
225	361	2
25	81	2
64	16	2
529	169	2
289	900	2
9	1089	2
324	25	2
1024	625	2
361	676	2
36	225	2
324	361	2
576	1764	2
49	3249	2
16	1936	2
225	9	2
9	441	2
256	25	2
1	100	2
784	729	2
576	2704	2
36	2500	2
100	676	2
324	361	2
4	49	2
16	484	2
144	841	2
400	4	2
36	676	2
0	784	2
289	625	2
529	225	2
144	9	2
196	49	2
676	361	2
529	576	2
100	121	2
81	49	2
121	49	2
64	1	2
225	9	2
100	100	2
625	529	2
36	361	2
9	324	2
100	361	2
144	256	2
4	324	2
144	324	2
729	121	2
144	64	2
0	576	2
484	1936	2
1444	1296	2
225	256	2
4	25	2
484	36	2
361	100	2
49	25	2
4	121	2
484	144	2
81	9	2
225	64	2
9	900	2
784	841	2
121	64	2
36	169	2
144	3136	2
841	6084	2
81	2704	2
0	196	2
400	256	2
784	900	2
49	324	2
81	9	2
1296	49	2
1024	16	2
25	49	2
25	196	2
289	784	2
36	1600	2
841	2500	2
25	1764	2
324	4	2
9	1849	2
256	1936	2
169	441	2
625	1	2
49	169	2
100	196	2
841	225	2
484	100	2
16	169	2
324	961	2
1369	729	2
361	64	2
0	324	2
256	2401	2
1089	4761	2
361	4761	2
49	3600	2
256	1936	2
121	400	2
81	0	2
9	36	2
400	0	2
324	36	2
4	256	2
0	121	2
256	36	2
100	1369	2
16	3364	2
49	1764	2
400	121	2
49	36	2
0	1	2
289	0	2
676	169	2
256	361	2
256	361	2
961	121	2
841	81	2
36	784	2
16	1156	2
196	1024	2
4	289	2
400	1	2
9	49	2
225	625	2
36	841	2
9	961	2
289	900	2
324	961	2
4	900	2
0	225	2
196	9	2
225	144	2
25	4	2
484	2809	2
2209	5041	2
1296	441	2
100	625	2
144	1296	2
289	1764	2
0	1521	2
64	484	2
36	81	2
100	4	2
25	81	2
25	81	2
144	961	2
144	3721	2
0	3844	2
121	1600	2
784	576	2
361	961	2
36	784	2
289	100	2
529	961	2
49	289	2
0	16	2
256	324	2
529	1	2
64	289	2
25	25	2
196	100	2
9	36	2
289	4	2
64	36	2
169	49	2
81	1	2
0	225	2
324	1156	2
1296	2116	2
576	1296	2
100	361	2
225	144	2
361	1089	2
196	5329	2
324	8836	2
729	5625	2
529	900	2
36	100	2
25	576	2
361	576	2
289	64	2
25	64	2
25	144	2
9	900	2
25	225	2
25	49	2
196	1681	2
576	2916	2
100	1296	2
64	441	2
625	16	2
841	169	2
324	4	2
289	196	2
484	49	2
256	1089	2
49	324	2
225	25	2
529	144	2
81	676	2
9	1521	2
0	484	2
25	100	2
1	1369	2
1	2116	2
256	576	2
196	400	2
1	2025	2
49	1521	2
484	225	2
324	9	2
9	25	2
9	25	2
100	841	2
49	1444	2
9	484	2
144	16	2
225	4	2
16	144	2
0	576	2
169	361	2
324	4	2
36	25	2
81	784	2
576	441	2
400	81	2
81	169	2
169	4	2
289	676	2
25	2601	2
1	2809	2
121	1849	2
256	2116	2
9	2809	2
1	289	2
81	2916	2
196	5476	2
144	676	2
361	289	2
784	1089	2
484	1089	2
144	900	2
256	361	2
529	36	2
121	9	2
1	0	2
4	4	2
49	256	2
0	400	2
1	144	2
64	144	2
49	729	2
4	1936	2
9	2209	2
484	1369	2
484	144	2
49	121	2
64	49	2
256	16	2
144	1	2
64	36	2
289	25	2
484	4	2
36	1	2
1	0	2
289	1	2
441	0	2
64	169	2
81	900	2
361	1156	2
36	400	2
169	1	2
4	16	2
361	49	2
121	361	2
1	1681	2
49	1681	2
400	1	2
169	1764	2
64	1764	2
361	625	2
576	900	2
196	1849	2
225	2401	2
841	1936	2
529	361	2
9	196	2
4	576	2
196	1	2
121	625	2
25	2304	2
225	3721	2
361	3364	2
1	1600	2
121	400	2
4	1	2
100	484	2
4	676	2
64	9	2
576	324	2
576	225	2
169	16	2
289	169	2
441	4	2
49	400	2
1	576	2
144	0	2
484	361	2
100	289	2
25	81	2
256	1936	2
196	2401	2
1	1296	2
4	625	2
441	100	2
361	100	2
49	1089	2
256	1936	2
676	900	2
169	196	2
4	169	2
144	324	2
441	1	2
49	841	2
9	1024	2
16	49	2
49	324	2
0	361	2
25	121	2
289	1089	2
144	1024	2
4	144	2
144	361	2
729	1764	2
361	2209	2
49	1225	2
256	484	2
400	400	2
0	400	2
100	289	2
16	441	2
289	625	2
121	576	2
169	196	2
625	16	2
625	9	2
196	361	2
196	1296	2
225	841	2
4	100	2
16	4	2
81	25	2
324	625	2
81	1089	2
9	196	2
81	0	2
49	100	2
36	64	2
0	36	2
576	361	2
784	1225	2
196	2401	2
144	2304	2
400	529	2
144	49	2
1	1225	2
121	3481	2
225	441	2
0	361	2
4	441	2
361	81	2
841	1	2
144	144	2
36	441	2
361	576	2
484	225	2
100	4	2
121	1	2
400	0	2
81	4	2
9	4	2
64	144	2
289	625	2
4	484	2
64	324	2
9	400	2
169	484	2
49	676	2
49	324	2
324	1	2
256	49	2
49	225	2
169	784	2
625	289	2
256	121	2
49	441	2
361	441	2
784	625	2
289	289	2
121	81	2
256	16	2
81	49	2
81	144	2
81	1	2
121	256	2
361	900	2
36	2304	2
25	2304	2
256	900	2
81	36	2
1	9	2
324	169	2
1089	1	2
324	64	2
36	9	2
289	400	2
576	1156	2
81	1849	2
4	1936	2
169	484	2
49	196	2
49	841	2
25	64	2
625	324	2
256	441	2
0	256	2
36	841	2
196	576	2
1	1	2
25	49	2
100	1	2
361	9	2
100	0	2
49	100	2
100	4	2
9	289	2
0	676	2
324	729	2
1521	729	2
1089	324	2
289	121	2
324	484	2
361	625	2
25	0	2
1	400	2
81	784	2
225	900	2
0	961	2
25	784	2
64	9	2
169	1225	2
49	4900	2
144	6889	2
361	3249	2
100	676	2
25	484	2
225	225	2
289	9	2
4	121	2
0	729	2
196	1089	2
225	625	2
4	36	2
64	100	2
484	49	2
196	36	2
9	324	2
25	324	2
529	144	2
361	1225	2
144	289	2
361	100	2
484	961	2
49	3025	2
4	5041	2
225	4096	2
324	1296	2
25	144	2
49	16	2
441	225	2
400	1600	2
36	576	2
100	36	2
625	144	2
400	36	2
36	4	2
64	324	2
121	2116	2
16	1521	2
144	9	2
0	1225	2
25	2116	2
9	289	2
4	9	2
196	196	2
529	1849	2
256	2601	2
225	784	2
324	16	2
169	256	2
64	2500	2
484	3025	2
1089	784	2
400	64	2
81	1	2
225	1	2
144	169	2
0	784	2
9	900	2
361	484	2
289	256	2
4	529	2
1	1296	2
144	400	2
64	324	2
0	2500	2
100	3249	2
441	1444	2
169	100	2
49	64	2
400	225	2
625	484	2
144	729	2
81	441	2
400	9	2
324	441	2
16	100	2
36	49	2
256	1	2
25	361	2
49	529	2
4	1	2
196	576	2
0	961	2
144	529	2
9	900	2
324	2809	2
144	4225	2
196	2809	2
676	484	2
361	64	2
16	289	2
121	0	2
625	676	2
289	1849	2
36	2209	2
225	1369	2
784	64	2
324	81	2
25	4	2
100	324	2
144	289	2
1	100	2
9	9	2
324	729	2
400	625	2
64	0	2
49	529	2
225	1225	2
121	1296	2
16	961	2
225	529	2
529	100	2
100	9	2
0	4	2
121	9	2
324	9	2
49	49	2
9	121	2
169	100	2
49	36	2
25	36	2
4	49	2
324	25	2
64	4	2
36	25	2
49	100	2
400	144	2
144	169	2
100	196	2
400	169	2
484	169	2
49	225	2
16	256	2
289	144	2
324	144	2
64	225	2
256	196	2
1296	100	2
841	36	2
64	64	2
100	100	2
289	64	2
36	36	2
1	64	2
81	100	2
100	144	2
64	196	2
100	225	2
36	225	2
81	256	2
0	256	2
81	225	2
729	169	2
361	121	2
100	81	2
729	64	2
1156	144	2
121	289	2
1	289	2
196	100	2
529	25	2
16	25	2
4	81	2
100	121	2
49	81	2
100	81	2
1	121	2
484	121	2
324	100	2
16	100	2
169	81	2
529	64	2
49	36	2
9	25	2
169	25	2
441	16	2
64	49	2
100	144	2
1089	169	2
1024	169	2
81	225	2
49	225	2
361	81	2
100	1	2
49	0	2
9	0	2
4	1	2
324	9	2
841	9	2
1	0	2
361	121	2
121	484	2
81	841	2
841	900	2
1296	784	2
676	729	2
676	676	2
1024	529	2
441	625	2
100	625	2
576	400	2
1225	169	2
289	144	2
9	196	2
196	169	2
225	64	2
1	16	2
0	49	2
324	100	2
144	100	2
81	81	2
1	169	2
841	196	2
729	144	2
196	169	2
361	196	2
576	196	2
64	196	2
16	169	2
169	64	2
529	9	2
9	16	2
25	36	2
169	9	2
361	0	2
16	9	2
25	49	2
324	81	2
9	64	2
196	100	2
9	169	2
576	196	2
49	196	2
49	169	2
81	169	2
441	144	2
25	169	2
9	169	2
361	81	2
361	36	2
49	36	2
100	36	2
361	9	2
121	16	2
9	121	2
256	196	2
784	169	2
256	169	2
36	289	2
196	400	2
169	289	2
9	196	2
0	196	2
400	169	2
400	100	2
9	100	2
25	100	2
529	64	2
289	36	2
4	49	0
64	81	0
324	81	0
25	81	0
16	121	0
169	121	0
576	121	0
81	225	0
36	361	0
676	256	0
729	121	0
